,nodes neighbors,labels
15,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]]",-1.0
16,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 14], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 2, 3, 8, 9, 10, 11, 12, 15, 16, 17], [0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 13, 14], [0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 13, 14], [0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 13, 14], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17], [0, 2, 3, 4, 8, 9, 10, 11, 15, 16, 17], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 14], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13], [0, 2, 3, 4, 8, 9, 10, 11, 12, 16, 17], [0, 2, 3, 4, 8, 9, 10, 11, 12, 15, 17], [0, 2, 3, 4, 8, 9, 10, 11, 12, 15, 16]]",-1.0
17,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 3, 6, 8, 9, 10, 11], [0, 4, 5, 7, 8], [0, 1, 6, 8, 9, 10, 11], [0, 2, 5, 7, 8], [0, 2, 4, 7, 8], [0, 1, 3, 8, 9, 10, 11], [0, 2, 4, 5, 8], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], [0, 1, 3, 6, 8, 10, 11], [0, 1, 3, 6, 8, 9, 11], [0, 1, 3, 6, 8, 9, 10]]",-1.0
18,"[[4, 8, 9, 10, 18], [6, 10, 14, 15, 16], [3, 5, 7, 10, 17], [2, 5, 7, 10, 17], [0, 8, 9, 10, 18], [2, 3, 7, 10, 17], [1, 10, 14, 15, 16], [2, 3, 5, 10, 17], [0, 4, 9, 10, 18], [0, 4, 8, 10, 11, 12, 13, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18], [9, 10, 12, 13, 18], [9, 10, 11, 13, 18], [9, 10, 11, 12, 18], [1, 6, 10, 15, 16], [1, 6, 10, 14, 16], [1, 6, 10, 14, 15], [2, 3, 5, 7, 10], [0, 4, 8, 9, 10, 11, 12, 13]]",-1.0
19,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45], [0, 11, 13, 25, 34, 44], [0, 6, 10, 20, 27, 28, 29, 30, 34], [0, 21, 34, 35, 38, 39, 43, 45], [0, 12, 25, 31, 33, 34, 37], [0, 18, 19, 23, 26, 32, 34, 36], [0, 2, 10, 20, 27, 28, 29, 30, 34], [0, 9, 15, 16, 17, 26, 34, 40, 41, 42], [0, 14, 18, 22, 24, 34], [0, 7, 15, 16, 17, 26, 34, 40, 41, 42], [0, 2, 6, 20, 27, 28, 29, 30, 34], [0, 1, 13, 25, 34, 44], [0, 4, 25, 31, 34, 37], [0, 1, 11, 25, 34, 44], [0, 8, 18, 22, 24, 34], [0, 7, 9, 16, 17, 26, 28, 34, 40, 41, 42], [0, 7, 9, 15, 17, 26, 34, 40, 41, 42], [0, 7, 9, 15, 16, 26, 28, 34, 40, 41, 42], [0, 5, 8, 14, 19, 22, 23, 24, 26, 32, 34, 36], [0, 5, 18, 23, 26, 32, 34, 36], [0, 2, 6, 10, 27, 28, 29, 30, 34], [0, 3, 34, 35, 38, 39, 43, 45], [0, 8, 14, 18, 24, 34], [0, 5, 18, 19, 32, 34], [0, 8, 14, 18, 22, 34], [0, 1, 4, 11, 12, 13, 31, 33, 34, 37, 44], [0, 5, 7, 9, 15, 16, 17, 18, 19, 32, 34, 36, 40, 41, 42], [0, 2, 6, 10, 20, 28, 29, 30, 34, 36], [0, 2, 6, 10, 15, 17, 20, 27, 29, 30, 34, 42], [0, 2, 6, 10, 20, 27, 28, 30, 34], [0, 2, 6, 10, 20, 27, 28, 29, 34], [0, 4, 12, 25, 33, 34, 37], [0, 5, 18, 19, 23, 26, 34, 36], [0, 4, 25, 31, 34, 37], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45], [0, 3, 21, 34, 38, 39, 43, 45], [0, 5, 18, 19, 26, 27, 32, 34], [0, 4, 12, 25, 31, 33, 34], [0, 3, 21, 34, 35, 39, 43, 45], [0, 3, 21, 34, 35, 38, 43, 45], [0, 7, 9, 15, 16, 17, 26, 34, 41, 42], [0, 7, 9, 15, 16, 17, 26, 34, 40, 42, 45], [0, 7, 9, 15, 16, 17, 26, 28, 34, 40, 41], [0, 3, 21, 34, 35, 38, 39, 45], [0, 1, 11, 13, 25, 34], [0, 3, 21, 34, 35, 38, 39, 41, 43]]",-1.0
20,"[[4, 6, 11, 22, 23, 24], [3, 6, 16, 27], [6, 10, 18, 19, 21], [1, 6, 16, 27], [0, 6, 22, 23, 24], [6, 8, 9, 11, 23, 25], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], [6, 10, 12, 18, 21, 28], [5, 6, 9, 11, 23, 25], [5, 6, 8, 11, 23, 25], [2, 6, 7, 12, 18, 19, 21, 28], [0, 5, 6, 8, 9, 23, 25], [6, 7, 10, 18, 21, 28], [6, 14, 15, 17, 20, 26, 29], [6, 13, 15, 17, 20, 26, 29], [6, 13, 14, 17, 20, 26, 29], [1, 3, 6, 27], [6, 13, 14, 15, 20, 26, 29], [2, 6, 7, 10, 12, 19, 21, 28], [2, 6, 10, 18, 21], [6, 13, 14, 15, 17, 26, 29], [2, 6, 7, 10, 12, 18, 19, 28], [0, 4, 6, 23, 24], [0, 4, 5, 6, 8, 9, 11, 22, 24, 25], [0, 4, 6, 22, 23], [5, 6, 8, 9, 11, 23], [6, 13, 14, 15, 17, 20, 29], [1, 3, 6, 16], [6, 7, 10, 12, 18, 21], [6, 13, 14, 15, 17, 20, 26]]",-1.0
21,"[[4, 10, 13, 17, 19, 23], [5, 6, 11, 12, 14, 17, 18], [3, 7, 8, 9, 15, 16, 17, 20, 21, 22], [2, 7, 8, 9, 15, 16, 17, 20, 21, 22], [0, 10, 13, 17, 19, 23], [1, 6, 11, 12, 14, 17, 18], [1, 5, 11, 12, 14, 17, 18, 19], [2, 3, 8, 9, 15, 16, 17, 20, 21, 22], [2, 3, 7, 9, 15, 16, 17, 20, 21, 22], [2, 3, 7, 8, 15, 16, 17, 20, 21, 22], [0, 4, 13, 17, 19, 23], [1, 5, 6, 12, 14, 17, 18], [1, 5, 6, 11, 14, 17, 18], [0, 4, 10, 17, 19, 23], [1, 5, 6, 11, 12, 17, 18], [2, 3, 7, 8, 9, 16, 17, 20, 21, 22], [2, 3, 7, 8, 9, 15, 17, 20, 21, 22], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23], [1, 5, 6, 11, 12, 14, 17], [0, 4, 6, 10, 13, 17, 23], [2, 3, 7, 8, 9, 15, 16, 17, 21, 22], [2, 3, 7, 8, 9, 15, 16, 17, 20, 22], [2, 3, 7, 8, 9, 15, 16, 17, 20, 21], [0, 4, 10, 13, 17, 19]]",-1.0
22,"[[1, 5, 16, 19, 21], [0, 5, 16, 19, 21], [4, 12, 17, 19, 20], [9, 13, 16, 19], [2, 12, 17, 19, 20], [0, 1, 16, 19, 21], [8, 14, 18, 19], [10, 11, 15, 19], [6, 14, 18, 19], [3, 13, 16, 19], [7, 11, 15, 19], [7, 10, 15, 19], [2, 4, 17, 19, 20], [3, 9, 16, 19], [6, 8, 18, 19], [7, 10, 11, 19], [0, 1, 3, 5, 9, 13, 19, 21], [2, 4, 12, 19, 20], [6, 8, 14, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21], [2, 4, 12, 17, 19], [0, 1, 5, 16, 19]]",-1.0
23,"[[2, 3, 8, 13, 14], [4, 5, 6, 7, 8, 11, 12], [0, 3, 8, 9, 10, 13, 14], [0, 2, 8, 13, 14], [1, 5, 6, 7, 8, 11, 12], [1, 4, 6, 7, 8, 11, 12], [1, 4, 5, 7, 8, 11, 12], [1, 4, 5, 6, 8, 11, 12], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14], [2, 8, 10, 14], [2, 8, 9, 14], [1, 4, 5, 6, 7, 8, 12], [1, 4, 5, 6, 7, 8, 11], [0, 2, 3, 8, 14], [0, 2, 3, 8, 9, 10, 13]]",-1.0
24,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]]",-1.0
25,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [0, 1, 4, 7, 9, 12], [0, 1, 4, 5, 6], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12], [0, 1, 3, 4, 6], [0, 1, 3, 4, 5], [0, 1, 2, 4, 9], [0, 1, 4, 10, 11], [0, 1, 2, 4, 7, 12], [0, 1, 4, 8, 11], [0, 1, 4, 8, 10], [0, 1, 2, 4, 9]]",-1.0
26,"[[3, 4, 6, 7, 9, 11, 14, 15, 16, 17, 19, 20, 21, 22], [2, 5, 8, 9, 10, 12, 13, 18], [1, 5, 8, 9, 10, 12, 13, 18], [0, 4, 6, 7, 9, 11, 14, 15, 16, 17, 19, 20, 21, 22], [0, 3, 6, 7, 9, 11, 14, 15, 16, 17, 19, 20, 21, 22], [1, 2, 8, 9, 10, 12, 13, 18], [0, 3, 4, 7, 9, 11, 14, 15, 16, 17, 19, 20, 21, 22], [0, 3, 4, 6, 9, 11, 14, 15, 16, 17, 19, 20, 21, 22], [1, 2, 5, 9, 10, 12, 13, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [1, 2, 5, 8, 9, 12, 13, 18], [0, 3, 4, 6, 7, 9, 14, 15, 16, 17, 19, 20, 21, 22], [1, 2, 5, 8, 9, 10, 13, 18], [1, 2, 5, 8, 9, 10, 12, 18], [0, 3, 4, 6, 7, 9, 11, 15, 16, 17, 19, 20, 21, 22], [0, 3, 4, 6, 7, 9, 11, 14, 16, 17, 19, 20, 21, 22], [0, 3, 4, 6, 7, 9, 11, 14, 15, 17, 19, 20, 21, 22], [0, 3, 4, 6, 7, 9, 11, 14, 15, 16, 19, 20, 21, 22], [1, 2, 5, 8, 9, 10, 12, 13], [0, 3, 4, 6, 7, 9, 11, 14, 15, 16, 17, 20, 21, 22], [0, 3, 4, 6, 7, 9, 11, 14, 15, 16, 17, 19, 21, 22], [0, 3, 4, 6, 7, 9, 11, 14, 15, 16, 17, 19, 20, 22], [0, 3, 4, 6, 7, 9, 11, 14, 15, 16, 17, 19, 20, 21]]",-1.0
27,"[[6, 7, 14, 23], [2, 14, 23, 27], [1, 14, 23, 27], [4, 5, 13, 14, 21, 23, 26, 28, 29, 30], [3, 5, 13, 14, 21, 23, 26, 28, 29, 30], [3, 4, 13, 14, 21, 23, 26, 28, 29, 30], [0, 7, 14, 23], [0, 6, 14, 23], [9, 14, 20, 23], [8, 14, 20, 23], [14, 17, 18, 22, 23], [12, 14, 16, 23, 24, 25], [11, 14, 16, 23, 24, 25], [3, 4, 5, 14, 15, 19, 21, 23, 26, 28, 29, 30, 31], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31], [13, 14, 19, 23, 31], [11, 12, 14, 23, 24, 25], [10, 14, 18, 22, 23], [10, 14, 17, 22, 23], [13, 14, 15, 23, 31], [8, 9, 14, 23], [3, 4, 5, 13, 14, 23, 26, 28, 29, 30], [10, 14, 17, 18, 23], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31], [11, 12, 14, 16, 23, 25], [11, 12, 14, 16, 23, 24], [3, 4, 5, 13, 14, 21, 23, 28, 29, 30], [1, 2, 14, 23], [3, 4, 5, 13, 14, 21, 23, 26, 29, 30], [3, 4, 5, 13, 14, 21, 23, 26, 28, 30], [3, 4, 5, 13, 14, 21, 23, 26, 28, 29], [13, 14, 15, 19, 23]]",-1.0
28,"[[1, 4, 5, 6, 7, 8, 9, 14], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [1, 3, 5, 10, 11, 12, 13], [1, 2, 5, 10, 11, 12, 13], [0, 1, 5, 6, 7, 8, 9, 14], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 4, 5, 7, 8, 9, 14], [0, 1, 4, 5, 6, 8, 9, 14], [0, 1, 4, 5, 6, 7, 9, 14], [0, 1, 4, 5, 6, 7, 8, 14], [1, 2, 3, 5, 11, 12, 13], [1, 2, 3, 5, 10, 12, 13], [1, 2, 3, 5, 10, 11, 13], [1, 2, 3, 5, 10, 11, 12], [0, 1, 4, 5, 6, 7, 8, 9]]",-1.0
29,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",-1.0
30,"[[1, 3, 9, 20, 21, 22, 23], [0, 3, 9, 20, 21, 22, 23], [5, 7, 10, 15, 17, 23], [0, 1, 9, 20, 21, 22, 23], [12, 14, 17, 19, 23], [2, 7, 10, 15, 17, 23], [11, 16, 17, 23, 24, 25], [2, 5, 10, 15, 17, 23], [12, 13, 18, 23], [0, 1, 3, 20, 21, 22, 23], [2, 5, 7, 15, 17, 23], [6, 16, 17, 23, 24, 25], [4, 8, 13, 14, 17, 18, 19, 23], [8, 12, 18, 23], [4, 12, 17, 19, 23], [2, 5, 7, 10, 17, 23], [6, 11, 17, 23, 24, 25], [2, 4, 5, 6, 7, 10, 11, 12, 14, 15, 16, 19, 23, 24, 25], [8, 12, 13, 23], [4, 12, 14, 17, 23], [0, 1, 3, 9, 21, 22, 23], [0, 1, 3, 9, 20, 22, 23], [0, 1, 3, 9, 20, 21, 23], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25], [6, 11, 16, 17, 23, 25], [6, 11, 16, 17, 23, 24]]",-1.0
31,"[[1, 2, 4, 5, 11, 15, 16, 17, 18, 19, 24, 25, 27, 30, 35, 37, 39], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39], [0, 1, 4, 5, 11, 15, 16, 17, 18, 19, 24, 25, 26, 27, 30, 32, 35, 37, 39], [1, 7, 8, 10, 12, 13, 14, 18, 21, 22, 26, 28, 29, 32, 34, 36], [0, 1, 2, 5, 11, 15, 16, 17, 18, 19, 24, 25, 27, 30, 35, 37, 39], [0, 1, 2, 4, 11, 15, 16, 17, 18, 19, 24, 25, 27, 30, 35, 37, 39], [1, 8, 20, 31, 33, 35], [1, 3, 8, 10, 12, 13, 14, 18, 21, 22, 26, 28, 29, 30, 31, 32, 34, 35, 36], [1, 3, 6, 7, 10, 12, 13, 14, 18, 20, 21, 22, 26, 28, 29, 31, 32, 33, 34, 35, 36], [1, 23, 38], [1, 3, 7, 8, 12, 13, 14, 18, 21, 22, 26, 28, 29, 32, 34, 36], [0, 1, 2, 4, 5, 15, 16, 17, 18, 19, 24, 25, 27, 30, 35, 37, 39], [1, 3, 7, 8, 10, 13, 14, 18, 21, 22, 26, 28, 29, 32, 34, 36], [1, 3, 7, 8, 10, 12, 14, 18, 21, 22, 26, 28, 29, 30, 31, 32, 34, 35, 36], [1, 3, 7, 8, 10, 12, 13, 18, 21, 22, 26, 28, 29, 32, 34, 35, 36], [0, 1, 2, 4, 5, 11, 16, 17, 18, 19, 24, 25, 27, 30, 35, 37, 39], [0, 1, 2, 4, 5, 11, 15, 17, 18, 19, 24, 25, 27, 30, 35, 37, 39], [0, 1, 2, 4, 5, 11, 15, 16, 18, 19, 24, 25, 27, 30, 35, 37, 39], [0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 39], [0, 1, 2, 4, 5, 11, 15, 16, 17, 18, 24, 25, 27, 30, 35, 37, 39], [1, 6, 8, 31, 33, 35], [1, 3, 7, 8, 10, 12, 13, 14, 18, 22, 26, 28, 29, 30, 32, 34, 36], [1, 3, 7, 8, 10, 12, 13, 14, 18, 21, 26, 28, 29, 30, 32, 34, 36], [1, 9, 38], [0, 1, 2, 4, 5, 11, 15, 16, 17, 18, 19, 25, 27, 30, 35, 37, 39], [0, 1, 2, 4, 5, 11, 15, 16, 17, 18, 19, 24, 27, 30, 35, 37, 39], [1, 2, 3, 7, 8, 10, 12, 13, 14, 18, 21, 22, 28, 29, 30, 32, 34, 35, 36], [0, 1, 2, 4, 5, 11, 15, 16, 17, 18, 19, 24, 25, 30, 35, 37, 39], [1, 3, 7, 8, 10, 12, 13, 14, 18, 21, 22, 26, 29, 32, 34, 36], [1, 3, 7, 8, 10, 12, 13, 14, 18, 21, 22, 26, 28, 32, 34, 36], [0, 1, 2, 4, 5, 7, 11, 13, 15, 16, 17, 18, 19, 21, 22, 24, 25, 26, 27, 35, 36, 37, 39], [1, 6, 7, 8, 13, 20, 33, 35], [1, 2, 3, 7, 8, 10, 12, 13, 14, 18, 21, 22, 26, 28, 29, 34, 35, 36], [1, 6, 8, 20, 31, 35], [1, 3, 7, 8, 10, 12, 13, 14, 18, 21, 22, 26, 28, 29, 32, 36], [0, 1, 2, 4, 5, 6, 7, 8, 11, 13, 14, 15, 16, 17, 18, 19, 20, 24, 25, 26, 27, 30, 31, 32, 33, 37, 39], [1, 3, 7, 8, 10, 12, 13, 14, 18, 21, 22, 26, 28, 29, 30, 32, 34], [0, 1, 2, 4, 5, 11, 15, 16, 17, 18, 19, 24, 25, 27, 30, 35, 39], [1, 9, 23], [0, 1, 2, 4, 5, 11, 15, 16, 17, 18, 19, 24, 25, 27, 30, 35, 37]]",-1.0
32,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [0, 4, 5, 6, 9, 10, 11, 12], [0, 3, 7, 8, 12], [0, 2, 7, 8, 12], [0, 1, 5, 6, 9, 10, 11, 12], [0, 1, 4, 6, 9, 10, 11, 12], [0, 1, 4, 5, 9, 10, 11, 12], [0, 2, 3, 8, 12], [0, 2, 3, 7, 12], [0, 1, 4, 5, 6, 10, 11, 12], [0, 1, 4, 5, 6, 9, 11, 12], [0, 1, 4, 5, 6, 9, 10, 12], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]",-1.0
33,"[[3, 4, 7, 8, 9, 10, 13, 15], [2, 5, 6, 8, 12, 14], [1, 5, 6, 8, 11, 12, 14], [0, 4, 7, 8, 9, 10, 13, 15], [0, 3, 7, 8, 9, 10, 13, 15], [1, 2, 6, 8, 11, 12, 14], [1, 2, 5, 8, 11, 12, 14], [0, 3, 4, 8, 9, 10, 13, 15], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15], [0, 3, 4, 7, 8, 10, 13, 15], [0, 3, 4, 7, 8, 9, 13, 15], [2, 5, 6, 8, 12, 14], [1, 2, 5, 6, 8, 11, 14], [0, 3, 4, 7, 8, 9, 10, 15], [1, 2, 5, 6, 8, 11, 12], [0, 3, 4, 7, 8, 9, 10, 13]]",-1.0
34,"[[3, 5, 7, 8, 10, 12, 13], [2, 3, 4, 6, 9, 11, 12], [1, 3, 4, 6, 9, 11, 12], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [1, 2, 3, 6, 9, 11, 12], [0, 3, 7, 8, 10, 12, 13], [1, 2, 3, 4, 9, 11, 12], [0, 3, 5, 8, 10, 12, 13], [0, 3, 5, 7, 10, 12, 13], [1, 2, 3, 4, 6, 11, 12], [0, 3, 5, 7, 8, 12, 13], [1, 2, 3, 4, 6, 9, 12], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13], [0, 3, 5, 7, 8, 10, 12]]",-1.0
35,"[[11, 12, 14], [4, 7, 8, 11, 15], [3, 5, 6, 9, 10, 11, 13], [2, 5, 6, 9, 10, 11, 13], [1, 7, 8, 11, 15], [2, 3, 6, 9, 10, 11, 13], [2, 3, 5, 9, 10, 11, 13], [1, 4, 8, 11, 15], [1, 4, 7, 11, 15], [2, 3, 5, 6, 10, 11, 13], [2, 3, 5, 6, 9, 11, 13], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15], [0, 11, 14], [2, 3, 5, 6, 9, 10, 11], [0, 11, 12], [1, 4, 7, 8, 11]]",-1.0
36,"[[1, 4, 5, 16, 20], [0, 4, 5, 16, 20], [5, 7, 10, 13, 15, 17, 18, 19], [5, 9, 14], [0, 1, 5, 16, 20], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [5, 8, 11, 12, 21], [2, 5, 10, 13, 15, 17, 18, 19], [5, 6, 11, 12, 21], [3, 5, 14], [2, 5, 7, 13, 15, 17, 18, 19], [5, 6, 8, 12, 21], [5, 6, 8, 11, 21], [2, 5, 7, 10, 15, 17, 18, 19], [3, 5, 9], [2, 5, 7, 10, 13, 17, 18, 19], [0, 1, 4, 5, 20], [2, 5, 7, 10, 13, 15, 18, 19], [2, 5, 7, 10, 13, 15, 17, 19], [2, 5, 7, 10, 13, 15, 17, 18], [0, 1, 4, 5, 16], [5, 6, 8, 11, 12]]",-1.0
